,uuid,KEY,Site,HH_Number,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWater_PublicVendor,DrinkingWaterContainer,DrinkingWaterContainer2,DrinkingWaterContainer2/Metal_Closed,DrinkingWaterContainer2/Metal_Open,DrinkingWaterContainer2/Only_one,DrinkingWaterContainer2/Other_Closed,DrinkingWaterContainer2/Other_Open,DrinkingWaterContainer2/Plastic_Closed,DrinkingWaterContainer2/Plastic_Open,DrinkingWaterContainer2/NA,DrinkingWaterTreatment,DrinkingWaterTreatment2,DrinkingWaterTreatment2/BleachChlorine,DrinkingWaterTreatment2/Boil,DrinkingWaterTreatment2/Filter,DrinkingWaterTreatment2/Other,DrinkingWaterTreatment2/Settle,DrinkingWaterTreatment2/SolarDesinf,DrinkingWaterTreatment2/Strain,DrinkingWaterTreatment2/NA,DrinkingWaterTreatment2Spec,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Microwave,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHROOMS,StreetFood
652,4add689d7a314c899ba5137cc65e8265,uuid:158a8725-717a-43d6-9793-9d28421cc2f3,Mukuru,181A,Public,,Public_Tap,5.0,,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
653,4add689d7a314c899ba5137cc65e8265,uuid:bb4e14e3-bf1e-4312-b5ef-d9078bc0d6ac,Mukuru,934,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,0,0,1,0,1,0_1
654,4add689d7a314c899ba5137cc65e8265,uuid:805e0d65-3f8e-4ad4-b159-8eeb8cd154c7,Mukuru,609,Public,,Public_Tap,2.0,,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,1,0,0,1,0,1,1,0,0,1,2_4
655,4add689d7a314c899ba5137cc65e8265,uuid:57d59d55-236b-4db1-b5dd-20d8245d613e,Mukuru,301,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
656,4add689d7a314c899ba5137cc65e8265,uuid:296e0bc1-61a9-443b-9414-61ccaca5bbe6,Mukuru,192,Public,,Public_Tap,2.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,0,0,1,1,0,0,1,0_1
657,4add689d7a314c899ba5137cc65e8265,uuid:467db1d0-88dd-43e9-aa64-deafb18df890,Mukuru,350,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,0,0,0,0,1,0_1
658,4add689d7a314c899ba5137cc65e8265,uuid:53783c87-cdd4-4c21-8466-7beaaa82d070,Mukuru,1070,Public,,Public_Tap,2.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,0,0,0,1,0,0,1,0_1
659,4add689d7a314c899ba5137cc65e8265,uuid:f657976f-b9b3-4edc-9feb-c90d5ac6afad,Mukuru,221,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
660,4add689d7a314c899ba5137cc65e8265,uuid:907385f1-f177-432e-91ba-487bf9ba73fc,Mukuru,436A,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
661,4add689d7a314c899ba5137cc65e8265,uuid:157181d2-af82-43ff-a437-dc7d994ddd17,Mukuru,810,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,1,1,0,0,1,0_1
662,4add689d7a314c899ba5137cc65e8265,uuid:ac4c8a89-62ca-4d79-8ea4-a7743fd9f3ec,Mukuru,515,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,N,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
663,4add689d7a314c899ba5137cc65e8265,uuid:7156211d-9516-4575-a736-9a95ca111533,Mukuru,343,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,N,0,0,0,0,0,0,0,0,0,1,0,1,
664,4add689d7a314c899ba5137cc65e8265,uuid:9a550393-988c-41e5-87d1-26cf87f80529,Mukuru,1009,Public,,Public_Tap,1.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,0,0,0,1,0,0,1,0_1
665,4add689d7a314c899ba5137cc65e8265,uuid:1e805dda-1654-45b7-ba2f-7a0989a475cc,Mukuru,825,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
666,4add689d7a314c899ba5137cc65e8265,uuid:33dd31ab-6d87-48e5-9486-ec9650d6fffb,Mukuru,1063,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,1,0,1,0,0,0,1,2_4
667,4add689d7a314c899ba5137cc65e8265,uuid:80c6fb3b-8078-4613-b9cf-85516612c77f,Mukuru,1308,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,0,0,0,0,1,0,0,1,0,0,1,0_1
668,4add689d7a314c899ba5137cc65e8265,uuid:6ceefc5d-31dc-4a9a-86f7-e6768978bca4,Mukuru,361,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Own_Dwelling,Flush,,Flush_piped,N,0,1,1,0,0,1,1,1,1,0,0,3,0_1
669,4add689d7a314c899ba5137cc65e8265,uuid:2ae56b80-4ee8-488e-bc23-5fbf909bd19c,Mukuru,580,Public,,Public_Tap,3.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,DryOrCompost,Dry_VIP,,Y,0,1,1,0,0,1,0,1,1,0,0,1,2_4
670,4add689d7a314c899ba5137cc65e8265,uuid:94292e7a-baf3-4fff-a8a9-247010a2570a,Mukuru,1224,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_NA,Y,0,1,0,0,0,0,0,1,1,0,0,1,5_Or_More
671,4add689d7a314c899ba5137cc65e8265,uuid:acc89fec-3cfc-41d6-acbe-636d38d1dbf8,Mukuru,773,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,1,0,0,0,1,0,1,0,0,0,1,2_4
672,4add689d7a314c899ba5137cc65e8265,uuid:02d0a213-3fbf-4235-b77f-3fb4be3cbee9,Mukuru,338,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,1,0,0,1,0,1,1,0,0,1,2_4
673,4add689d7a314c899ba5137cc65e8265,uuid:d20c6c56-cc4a-4639-b876-9f278ba0a851,Mukuru,501,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,1,0,0,1,0,0,1,
674,4add689d7a314c899ba5137cc65e8265,uuid:4de41baa-af61-4cc0-bc0b-f71f0cbecc24,Mukuru,380,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
675,4add689d7a314c899ba5137cc65e8265,uuid:cd4e1657-b278-4457-a385-ea997025b4ff,Mukuru,456,Public,,Public_Tap,2.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Own_YardPlot,Flush,,Flush_NA,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
676,4add689d7a314c899ba5137cc65e8265,uuid:9783c2ba-6cf0-49c3-90ce-2e76c4835a99,Mukuru,288,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Bucket,,,,0,1,0,0,0,1,0,1,1,0,0,1,2_4
677,4add689d7a314c899ba5137cc65e8265,uuid:c0e167ab-abb0-4691-89ca-17900bb739f2,Mukuru,406C,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_NA,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
678,4add689d7a314c899ba5137cc65e8265,uuid:097b26e5-71fd-4851-9256-162b4ac56e9e,Mukuru,448,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,1,0,0,0,1,0_1
679,4add689d7a314c899ba5137cc65e8265,uuid:cd2e85d3-86cd-4f44-9f6c-df7a85fa5c84,Mukuru,345,Private,Piped_neigh,,5.0,,Plastic_Closed,Other_Closed,0,0,0,1,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,1,0,0,0,2,0_1
680,4add689d7a314c899ba5137cc65e8265,uuid:4e6872f9-6da4-4210-b918-e56b99c87594,Mukuru,8,Public,,Public_Tap,3.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,0,0,0,1,0_1
681,4add689d7a314c899ba5137cc65e8265,uuid:61fa653c-c45c-43b5-9f9d-a8cad25b7c9d,Mukuru,981,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Strain BleachChlorine,1,0,0,0,0,0,1,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
682,4add689d7a314c899ba5137cc65e8265,uuid:bfadea51-94df-4963-a834-522e47c571a4,Mukuru,307,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,1,0,0,0,1,5_Or_More
683,4add689d7a314c899ba5137cc65e8265,uuid:36b6c7b7-0ee4-4230-82ac-829b5fb2bdb7,Mukuru,93,Public,,Vendor,2.0,Vendor_Truck,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,1,1,1,0,0,1,0,1,1,0,0,2,
684,4add689d7a314c899ba5137cc65e8265,uuid:d46cc0f4-41ad-42a0-8b8e-e6e3c5818222,Mukuru,697,Public,,Vendor,3.0,Vendor_Truck,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,1,0,0,1,0,1,0,0,0,1,5_Or_More
685,4add689d7a314c899ba5137cc65e8265,uuid:2d9023c9-d0cd-4a84-8f84-bff92264390a,Mukuru,737,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
686,4add689d7a314c899ba5137cc65e8265,uuid:601f6fd9-c6d8-4d96-a620-c6c8e302e604,Mukuru,179B,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,1,0,1,0,0,0,1,0_1
687,4add689d7a314c899ba5137cc65e8265,uuid:4b5ed506-0547-4c06-92dc-40f16ca89107,Mukuru,643,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Bucket,,,,0,1,0,0,0,1,0,0,1,0,0,1,0_1
688,4add689d7a314c899ba5137cc65e8265,uuid:840af22b-fc47-4178-b47a-d79340ca1a6a,Mukuru,661B,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,1,0,0,1,0,0,1,2_4
689,4add689d7a314c899ba5137cc65e8265,uuid:c2f98072-e156-4b36-bb8b-803984c6129b,Mukuru,607,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Bucket,,,,0,1,0,0,0,1,0,0,1,0,0,2,2_4
690,4add689d7a314c899ba5137cc65e8265,uuid:7800b072-2d0b-444e-97e2-2b8c1dc4a595,Mukuru,843,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil BleachChlorine,1,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,0,0,0,0,1,0_1
691,4add689d7a314c899ba5137cc65e8265,uuid:d371ef6f-aa9d-4875-9f63-c24e099cc1f6,Mukuru,1257,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Bucket,,,,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
692,4add689d7a314c899ba5137cc65e8265,uuid:3ce8eb20-9cb8-4950-99c4-3d4ee55c9347,Mukuru,244,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,1,0,0,0,1,0,0,0,0,0,1,0_1
693,4add689d7a314c899ba5137cc65e8265,uuid:22f5c1ce-f300-4042-ac2c-47291eb11a64,Mukuru,586,Private,Piped_neigh,,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
694,4add689d7a314c899ba5137cc65e8265,uuid:0c6fc480-bd34-4b74-95ec-083b53fe80c9,Mukuru,1405,Public,,Public_Tap,2.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,1,0,0,1,0,1,0,0,0,1,5_Or_More
695,4add689d7a314c899ba5137cc65e8265,uuid:ef9cf0c6-fcd6-4d15-95b5-bb26027da1b7,Mukuru,785B,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
696,4add689d7a314c899ba5137cc65e8265,uuid:a67e171c-7410-47fa-b4f7-3388a264b6e1,Mukuru,78,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
697,4add689d7a314c899ba5137cc65e8265,uuid:3fbea9f8-ff6b-4f14-b97b-d5c48957c5b1,Mukuru,623,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
698,4add689d7a314c899ba5137cc65e8265,uuid:a9f2ecf1-d18b-4cb9-9a3b-f50409009f47,Mukuru,495,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,1,0,0,0,999,
699,4add689d7a314c899ba5137cc65e8265,uuid:08f97cc1-7da6-4ebe-a3ce-e21a7375361c,Mukuru,62,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Own_YardPlot,Bucket,,,,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
700,4add689d7a314c899ba5137cc65e8265,uuid:e58e0538-1472-4150-a340-b1ed32c3fc91,Mukuru,1381,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
701,4add689d7a314c899ba5137cc65e8265,uuid:26e05e06-cb65-4c54-a30d-a94cfc2b64a4,Mukuru,1432,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,0,0,1,0,0,0,1,0_1
702,4add689d7a314c899ba5137cc65e8265,uuid:bc4d645d-c5ac-4422-973d-ebd5bffea8c5,Mukuru,1058B,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
703,4add689d7a314c899ba5137cc65e8265,uuid:1a9d40cb-8a1c-4f24-9a94-c1716e7e1ffb,Mukuru,229,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,0,0,0,1,0_1
704,4add689d7a314c899ba5137cc65e8265,uuid:8c1b76a0-f924-4e0e-b7a3-bbb66d449e8c,Mukuru,564,Public,,Vendor,3.0,Vendor_Truck,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,1,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
705,4add689d7a314c899ba5137cc65e8265,uuid:134bbe3d-4ce9-4452-8ab5-652a4148f7e9,Mukuru,1372,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
706,4add689d7a314c899ba5137cc65e8265,uuid:136d42e9-7032-40a2-9d2a-d4999f6667cd,Mukuru,1243,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
707,4add689d7a314c899ba5137cc65e8265,uuid:f5c59f19-a5a5-4f0a-8b0d-178ec7b7c5da,Mukuru,627,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed Plastic_Open,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
708,4add689d7a314c899ba5137cc65e8265,uuid:d029f871-2b95-45dd-b53b-d3d7bc7409ce,Mukuru,1385,Private,Piped_neigh,,5.0,,Plastic_Closed,Other_Closed,0,0,0,1,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,1,0,0,1,0_1
709,4add689d7a314c899ba5137cc65e8265,uuid:2e9348ac-a1f8-43a2-b71b-7d2f2a68d614,Mukuru,481,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,1,0,0,0,1,0,0,1,0,0,1,0_1
710,4add689d7a314c899ba5137cc65e8265,uuid:f5434de0-a77e-43d3-9517-c5dfeb3a4783,Mukuru,742,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,1,1,0,0,1,5_Or_More
711,4add689d7a314c899ba5137cc65e8265,uuid:d9edf45b-c4fd-4666-955c-47b0bdde2b36,Mukuru,1013,Public,,Public_Tap,2.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Own_YardPlot,FreshFit,,,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
712,4add689d7a314c899ba5137cc65e8265,uuid:f227762e-7f5f-45ce-8bc5-7b6d3947a662,Mukuru,220,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,0,0,0,0,999,0_1
713,4add689d7a314c899ba5137cc65e8265,uuid:5b684469-5021-4cb4-9d35-84e7ebcbc5c2,Mukuru,346,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,1,0,0,1,
714,4add689d7a314c899ba5137cc65e8265,uuid:85af57a8-aa67-4f9d-aa46-f06b3c00d64b,Mukuru,113,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_septic_tank,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
